,Price,Pid,Property_name,Address,Neighboorhood
9057,1200000,F4201,2 bedroom Flat / Apartment for rent Jakande Lekki Lagos,Jakande Lekki Lagos,Lekki
9058,1500000,F4200,2 bedroom Office Space for rent Fadeyi Shomolu Lagos,Fadeyi Shomolu Lagos,Shomolu
9059,900000,F4196,3 bedroom Flat / Apartment for rent Ajao Estate Isolo Lagos,Ajao Estate Isolo Lagos,Isolo
9060,1500000,F4195,3 bedroom Flat / Apartment for rent Off Lekki-Epe Expressway Ajah Lagos,Off Lekki Epe Expressway Ajah Lagos,Lekki
9061,5000000,F4188,5 bedroom Duplex for rent GRA ikeja Ikeja GRA Ikeja Lagos,Adekunle Fajuyi GRA ikeja Ikeja Gra Ikeja Lagos,Ikeja
9062,600000,F4186,2 bedroom Flat / Apartment for rent Mafoluku Oshodi Lagos,Mafoluku Oshodi Lagos,Oshodi
9063,1600000,F4185,4 bedroom Duplex for rent Off Lekki-Epe Expressway Ajah Lagos,Off Lekki Epe Expressway Ajah Lagos,Lekki
9064,200000,F4180,1 bedroom mini flat Self Contain for rent Lawanson Surulere Lagos, obele axis in lawanson Surulere Lawanson Surulere Lagos,Surulere
9065,500000,F4175,3 bedroom Flat / Apartment for rent Mafoluku Oshodi Lagos,Mafoluku Oshodi Lagos,Oshodi
9066,1500000,F4173,3 bedroom Flat / Apartment for rent Off Lekki-Epe Expressway Ajah Lagos,Off Lekki Epe Expressway Ajah Lagos,Lekki
9067,450000,F4171,"3 bedroom Flat / Apartment for rent Off Aniyikaye Courts, Haruna Busstop Ikorodu Ikorodu Lagos","Off Aniyikaye Courts, Haruna Busstop Ikorodu Ikorodu Lagos",Ikorodu
9068,350000,F4167,"2 bedroom Flat / Apartment for rent Off Aniyikaye Courts, Haruna Busstop Ikorodu Ikorodu Lagos","Off Aniyikaye Courts, Haruna Busstop Ikorodu Ikorodu Lagos",Ikorodu
9069,500000,F4165,3 bedroom Flat / Apartment for rent Ire Akari Isolo Lagos,Ire Akari Isolo Lagos,Isolo
9070,600000,F4162,4 bedroom Flat / Apartment for rent Ire Akari Isolo Lagos,Ire Akari Isolo Lagos,Isolo
9071,1200000,F4161,3 bedroom Flat / Apartment for rent Ogunlana Surulere Lagos,Ajao Road off ogunlana drive by sam shonibare Ogunlana Surulere Lagos,Surulere
9072,3500000,F4159,3 bedroom Flat / Apartment for rent Ikeja GRA Ikeja Lagos,"Ayo Rasiji Street, GRA Ikeja Ikeja Gra Ikeja Lagos",Ikeja
9073,550000,F4158,3 bedroom Flat / Apartment for rent Off Canoe Road Oke-Afa Isolo Lagos,Off Canoe Road Oke Afa Isolo Lagos,Isolo
9074,600000,F4153,2 bedroom Flat / Apartment for rent Ajao Estate Isolo Lagos,Ajao Estate Isolo Lagos,Isolo
9075,1600000,F4150,3 bedroom Flat / Apartment for rent Ikota Lekki Lagos,Ikota Villa Estate behind mega chicken. Ikota Lekki Lagos,Lekki
9076,800000,F4148,3 bedroom Flat / Apartment for rent Ajao Estate Isolo Lagos,Ajao Estate Isolo Lagos,Isolo
9077,750000,F4144,3 bedroom Flat / Apartment for rent Ajao Estate Isolo Lagos,Ajao Estate Isolo Lagos,Isolo
9078,2500000,F4143,3 bedroom Flat / Apartment for rent Victoria Island Extension Victoria Island Lagos,"Muri Okunola Street, Off Ajose Adeogun, VI VI Extension VI Lagos",VI
9079,250000,F4142,1 bedroom mini flat Self Contain for rent Ogudu-Orike Ogudu Lagos,"Ogudu ori-oke,daily manna Ogudu Orike Ogudu Lagos",Ogudu
9080,500000,F4139,1 bedroom mini flat Flat / Apartment for rent Phase 2 Gbagada Lagos,"Mobil filling station, Gbagada Phase2, Gbagada Phase 2 Gbagada Lagos",Gbagada
9081,1500000,F4136,1 bedroom mini flat Flat / Apartment for rent 1004 Victoria Island Lagos,"Muri Okunola Street, Off Ajose Adeogun, VI, Lagos 1004 VI Lagos",VI
9082,5000,F4132,Shop for rent Mafoluku Oshodi Lagos,off oshodi rd mafoluku Mafoluku Oshodi Lagos,Oshodi
9083,2500000,F4130,3 bedroom Duplex for rent Elegushi Ikota Lekki Lagos,"Lekki Gardens, Kusenla Road, Off Lekki - Epe Express way, Elegushi Ikota Lekki Lagos",Lekki
9084,200000,F4128,Shop for rent Ajao Estate Isolo Lagos,Stela shonke st ajao estates off airport road Ajao Estate Isolo Lagos,Isolo
9085,3500000,F4126,3 bedroom Flat / Apartment for rent Lekki Phase 1 Lekki Lagos,Lekki phase 1 Lekki Phase 1 Lekki Lagos,Lekki
9086,600000,F4118,3 bedroom Flat / Apartment for rent Mafoluku Oshodi Lagos, ijaiye st off airport mafoluku oshodi Mafoluku Oshodi Lagos,Oshodi
9087,2500000,F4108,Office Space for rent Apple junction Amuwo Odofin Lagos,"Amuwo-Odofin ,Okota Road,Lagos. Apple Junction Amuwo-Odofin Lagos",Amuwo-Odofin
9088,5000000,"150,F4107",150.0 square meter Office Space for rent Lekki Phase 1 Lekki Phase 1 Lekki Lagos,Lekki Phase 1 Lekki Phase 1 Lekki Phase 1 Lekki Lagos,Lekki
9089,2000000,F4099,Office Space for rent Apple junction Amuwo Odofin Lagos,Okota Road Apple Junction Amuwo-Odofin Lagos,Okota
9090,1000000,F4092,2 bedroom Flat / Apartment for rent Anthony Village Maryland Lagos,Anthony Village Anthony Village Maryland Lagos,Maryland
9091,3500000,F4091,4 bedroom Duplex for rent Off Mafowoku Busstop Phase 1 Gbagada Lagos,Off Mafowoku Busstop Phase 1 Gbagada Lagos,Gbagada
9092,650000,F4089,2 bedroom Flat / Apartment for rent Ago palace Okota Lagos,"Olajide Ayinlan Cresent off Diamond Bank Alakoso, Ago Palace. Ago Palace Okota Lagos",Okota
9093,12000000,F4088,5 bedroom House for rent Osborne Foreshore Estate Ikoyi Lagos,"osborne foreshore estate, ikoyi Osborne Foreshore Estate Ikoyi Lagos",Ikoyi
9094,900000,F4084,3 bedroom Flat / Apartment for rent Ago palace Okota Lagos,"First Estate, Raji Rasaki off Ago Palace Way. Ago Palace Okota Lagos",Okota
9095,5500000,F4080,3 bedroom Flat / Apartment for rent Parkview Estate Ikoyi Lagos,parkview estate ikoyi Parkview Estate Ikoyi Lagos,Ikoyi
9096,900000,F4079,3 bedroom Flat / Apartment for rent Ago palace Okota Lagos,"First Estate, Raji Rasaki,off Ago Palace Way, Lagos. Ago Palace Okota Lagos",Okota
9097,700000,F4077,2 bedroom Flat / Apartment for rent Ago palace Okota Lagos,"Victory Estate off Chief Godwin Ezehune Street, Ago Palace. Ago Palace Okota Lagos",Okota
9098,300000,F4076,1 bedroom mini flat Flat / Apartment for rent ketu Alapere Kosofe/Ikosi Lagos,off Akinyemi street ketu Alapere Kosofe Ikosi Lagos,Alapere
9099,7500000,F4075,3 bedroom Duplex for rent Parkview Estate Ikoyi Lagos,Parkview Estate Ikoyi Lagos,Ikoyi
9100,850000,F4070,3 bedroom Flat / Apartment for rent Ago palace Okota Lagos,"Victory Estate, off Chief Godwin Ezehune street, Ago Palace. Ago Palace Okota Lagos",Okota
9101,600000,F4069,3 bedroom Flat / Apartment for rent Ado Ajah Lagos,Ado Ajah Lagos,Ajah
9102,550000,F4064,2 bedroom Flat / Apartment for rent Sangotedo Ajah Lagos,Sangotedo Ajah Lagos,Sangotedo
9103,1400000,F4060,3 bedroom Duplex for rent Sangotedo Ajah Lagos,Sangotedo Ajah Lagos,Sangotedo
9104,350000,F4059,3 bedroom Flat / Apartment for rent Baruwa Ipaja Lagos,"New London Estate, Baruwa Ipaja Baruwa Ipaja Lagos",Ipaja
9105,400000,F4058,2 bedroom Flat / Apartment for rent Baruwa Ipaja Lagos,"Peace Estate, Baruwa ipaja Baruwa Ipaja Lagos",Ipaja
9106,750000,F4054,4 bedroom Duplex for rent Olu-Odo Ikorodu Ikorodu Lagos,"No 8 Sactum Drive, Valley View Estate opposite WAEC Office Olu-Odo Ikorodu Ikorodu Lagos",Ikorodu
9107,350000,F4051,2 bedroom Flat / Apartment for rent Baruwa Ipaja Lagos,Unique Estate Baruwa Ipaja Lagos Baruwa Ipaja Lagos,Ipaja
9108,300000,F4047,2 bedroom Flat / Apartment for rent Ayobo Ipaja Lagos,Megida Ayobo Ipaja Lagos,Ipaja
9109,1800000,F4044,3 bedroom Flat / Apartment for rent Chevron Lekki Lekki Phase 1 Lekki Lagos,Lekki Lagos Chevron Lekki Lekki Phase 1 Lekki Lagos,Lekki
9110,900000,F4042,3 bedroom Flat / Apartment for rent LBS Ajah Lekki Lekki Phase 2 Lekki Lagos,Ajah Lekki LBS Ajah Lekki Lekki Phase 2 Lekki Lagos,Ajah
9111,650000,F4035,2 bedroom Flat / Apartment for rent off ago palace way Amuwo Odofin Amuwo Odofin Lagos,Okota off ago palace way Amuwo-Odofin Amuwo-Odofin Lagos,Okota
9112,5000000,E8920,5 bedroom Duplex for rent Ikate Lekki Lagos,Odiyan street off freedom way lekki Ikate Lekki Lagos,Lekki
9113,1500000,F4029,2 bedroom Flat / Apartment for rent Jibowu Yaba Lagos, montogomery street Jibowu Yaba Lagos,Yaba
9114,600000,F4021,"3 bedroom Flat / Apartment for rent Famous Busstop, Pedro Shomolu Shomolu Lagos","Famous Busstop, Pedro Shomolu Shomolu Lagos",Shomolu
9115,1600000,F4020,3 bedroom Flat / Apartment for rent Anthony Village Maryland Lagos,Anthony Village Maryland Lagos,Maryland
9116,500000,F4019,3 bedroom Flat / Apartment for rent Ago palace Okota Lagos,Jemtok Street close to Avenue Bus stop Ago Palace Okota Lagos,Okota
9117,15000000,F4017,5 bedroom House for rent Osborne Foreshore Estate Ikoyi Lagos,"Osborne foreshore estate, ikoyi Osborne Foreshore Estate Ikoyi Lagos",Ikoyi
9118,1600000,F4015,3 bedroom Flat / Apartment for rent Millenuim/UPS Gbagada Lagos,Millenuim Ups Gbagada Lagos,Gbagada
9119,1700000,F4014,Office Space for rent Mafoluku Oshodi Lagos,Mafoluku Oshodi Lagos,Oshodi
9120,700000,F4010,3 bedroom Duplex for rent ago palace way Amuwo Odofin Amuwo Odofin Lagos,Victory estate ago palace way Amuwo-Odofin Amuwo-Odofin Lagos,Amuwo-Odofin
9121,500000,F4009,3 bedroom Flat / Apartment for rent Ebute Ikorodu Lagos,Lawal street Ebute Ikorodu Lagos,Ikorodu
9122,3500000,F4008,Commercial Property for rent Kosofe Kosofe/Ikosi Lagos,Kosofe Kosofe Ikosi Lagos,Kosofe
9123,40000000,F4007,Land for rent Ebute Ikorodu Lagos,Along Ipakodo road Ebute Ikorodu Lagos,Ikorodu
9124,1200000,F4005,3 bedroom Flat / Apartment for rent Ire Akari Isolo Lagos,Okeho Ire Akari Isolo Lagos,Isolo
9125,400000,F4004,2 bedroom Flat / Apartment for rent Ikorodu Ikorodu Lagos,Valley view estate Ikorodu Ikorodu Lagos,Ikorodu
9126,350000,F4002,3 bedroom Flat / Apartment for rent Ikorodu Ikorodu Lagos,Valley view estate Ikorodu Ikorodu Lagos,Ikorodu
9127,1300000,F4001,4 bedroom Duplex for rent Ado Ajah Lagos,Ado Ajah Lagos,Ajah
9128,400000,F4000,2 bedroom Flat / Apartment for rent Ebute Ikorodu Lagos,Value view estate Ebute Ikorodu Lagos,Ikorodu
9129,1000000,F3997,Commercial Property for rent Ebute Ikorodu Lagos,Along Ipakodo road Ebute Ikorodu Lagos,Ikorodu
9130,1200000,F3996,Commercial Property for rent Ebute Ikorodu Lagos,Along Ipakodo road Ebute Ikorodu Lagos,Ikorodu
9131,1500000,F3993,Commercial Property for rent Ebute Ikorodu Lagos,Along Ipakodo road Ebute Ikorodu Lagos,Ikorodu
9132,4000000,D6898,3 bedroom Flat / Apartment for rent Osborne Foreshore Estate Ikoyi Lagos,Lagoon street Osborne Foreshore Estate Ikoyi Lagos,Ikoyi
9133,800000,F3991,5 bedroom Duplex for rent Ebute Ikorodu Lagos,ebute Ebute Ikorodu Lagos,Ikorodu
9134,1200000,F3989,3 bedroom Flat / Apartment for rent Magodo Kosofe/Ikosi Lagos,Magodo Kosofe Ikosi Lagos,Kosofe
9135,3500000,F3986,4 bedroom House for rent Lekki Phase 1 Lekki Lagos,Lekki phase 1 Lekki Phase 1 Lekki Lagos,Lekki
9136,3000000,F3985,4 bedroom Duplex for rent Osapa london Lekki Lagos,Osapa London Road Osapa London Lekki Lagos,Lekki
9137,750000,F3984,3 bedroom Flat / Apartment for rent River valley estate Ojodu Lagos,River Valley Estate Ojodu Lagos,Ojo
9138,1500000,F3983,3 bedroom Flat / Apartment for rent Graceland Estate Ajah Lagos,Graceland Estate Ajah Lagos,Ajah
9139,25000,"165,175,F3974","Office Space for rent Off Alausa Road, Testing Ground Alausa Ikeja Lagos","Off Alausa Road, Testing Ground Alausa Ikeja Lagos",Ikeja
9140,3500000,F3970,"5 bedroom Duplex for rent Magodo G.R.A Phase II, Magodo Kosofe/Ikosi Lagos","Magodo G.R.A Phase II, Magodo Kosofe Ikosi Lagos",Kosofe
9141,2500000,F3964,2 bedroom Flat / Apartment for rent Lekki Phase 1 Lekki Lagos,Lekki right pinnacle Lekki Phase 1 Lekki Lagos,Lekki
9142,450000,F3963,1 bedroom mini flat Flat / Apartment for rent Ado Ajah Lagos,Ado Ajah Lagos,Ajah
9143,1800000,F3960,"3 bedroom Flat / Apartment for rent Magodo G.R.A Phase II, Magodo Kosofe/Ikosi Lagos","Magodo G.R.A Phase II, Magodo Kosofe Ikosi Lagos",Kosofe
9144,400000,F3959,1 bedroom mini flat Flat / Apartment for rent Ifako-gbagada Gbagada Lagos,medina estate Ifako Gbagada Gbagada Lagos,Gbagada
9145,5000000,F3958,4 bedroom House for rent Ojota Ojota Lagos,Ojota Ojota Lagos,Ojo
9146,700000,F3957,3 bedroom Duplex for rent Ojuelegba Surulere Lagos,Fashoro Street Ojuelegba Surulere Lagos,Surulere
9147,3500000,F3955,3 bedroom Flat / Apartment for rent Ikoyi S.W Ikoyi Lagos,ikoyi Ikoyi S.w Ikoyi Lagos,Ikoyi
9148,1200000,F3953,3 bedroom Flat / Apartment for rent Ifako-gbagada Gbagada Lagos,Ifako Gbagada Gbagada Lagos,Gbagada
9149,4000000,F3948,3 bedroom Flat / Apartment for rent Ikoyi S.W Ikoyi Lagos,ikoyi Ikoyi S.w Ikoyi Lagos,Ikoyi
9150,400000,F3946,2 bedroom Flat / Apartment for rent Ojuelegba Surulere Lagos,Fashoro Street Ojuelegba Surulere Lagos,Surulere
9151,6500000,F3943,4 bedroom Flat / Apartment for rent Ikoyi S.W Ikoyi Lagos,ikoyi Ikoyi S.w Ikoyi Lagos,Ikoyi
9152,3000000,F3941,5 bedroom Duplex for rent Salvation Busstop Opebi Ikeja Lagos,Salvation Busstop Opebi Ikeja Lagos,Ikeja
9153,750000,F3940,2 bedroom Flat / Apartment for rent Aguda(Ogba) Ogba Lagos,Aguda(ogba) Ogba Lagos,Ogba
9154,6000000,F3939,4 bedroom Duplex for rent Ikoyi S.W Ikoyi Lagos,ikoyi Ikoyi S.w Ikoyi Lagos,Ikoyi
9155,3000000,F3938,150.0 square meter Office Space for rent Oregun Ikeja Lagos,Oyeleke Street off bills way Oregun Ikeja Lagos,Ikeja
9156,7000000,F3931,10 bedroom Commercial Property for rent Toyin street Ikeja Lagos,Toyin Street Ikeja Lagos,Ikeja
9157,2500000,F3930,4 bedroom Duplex for rent Off Allen Avenue Ikeja Lagos,Off Allen Avenue Ikeja Lagos,Ikeja
9158,450000,F3929,1 bedroom mini flat Flat / Apartment for rent Ogudu Ogudu Lagos,Barrack Estate Ogudu Ogudu Lagos,Ogudu
9159,2500000,F3926,6 bedroom Duplex for rent Toyin street Ikeja Lagos,Toyin Street Ikeja Lagos,Ikeja
9160,600000,F3924,3 bedroom Flat / Apartment for rent Isheri North Ojodu Lagos,Isheri North Ojodu Lagos,Ojo
9161,1500000,F3923,3 bedroom Flat / Apartment for rent Onike Yaba Lagos,Sabo Onike Yaba Lagos,Yaba
9162,800000,F3920,3 bedroom Flat / Apartment for rent Iponri Surulere Lagos,Iponri Estate Iponri Surulere Lagos,Surulere
9163,1000000,F3915,2 bedroom Flat / Apartment for rent Fola Agoro Yaba Lagos,Fola Agoro Fola Agoro Yaba Lagos,Yaba
9164,800000,F3911,3 bedroom Flat / Apartment for rent Fola Agoro Yaba Lagos,Fola Agoro Fola Agoro Yaba Lagos,Yaba
9165,2500000,F3909,5 bedroom Duplex for rent Toyin street Ikeja Lagos,Toyin Street Ikeja Lagos,Ikeja
9166,50000,"60,65,165,F3907",Office Space for rent Alausa Ikeja Lagos,Alausa Ikeja Lagos,Ikeja
9167,800000,F3906,4 bedroom Flat / Apartment for rent Ogudu Ogudu Lagos,Ogudu Ogudu Lagos,Ogudu
9168,15000000,F3904,7 bedroom Duplex for rent Oniru by Landmark Victoria Island Extension Victoria Island Lagos,Water corporation road Oniru by Landmark VI Extension VI Lagos,VI
9169,3000000,F3902,3 bedroom Duplex for rent Lekki Phase 1 Lekki Lagos,Elegushi Lekki Phase 1 Lekki Lagos,Lekki
9170,3500000,F3901,5 bedroom Duplex for rent Lekki Phase 1 Lekki Lagos,Elegushi Lekki Phase 1 Lekki Lagos,Lekki
9171,900000,F3900,3 bedroom Flat / Apartment for rent Abraham adesanya estate Ajah Lagos,Abraham Adesanya Estate Ajah Lagos,Ajah
9172,400000,F3896,1 bedroom mini flat Flat / Apartment for rent Shomolu Shomolu Lagos,Ladi Lak Shomolu Shomolu Lagos,Shomolu
9173,300000,F3895,1 bedroom mini flat Flat / Apartment for rent Awoyaya Ajah Lagos,Awoyaya Awoyaya Ajah Lagos,Ajah
9174,2500000,F3892,4 bedroom Duplex for rent Adekunle Yaba Lagos,"Adekunle sabo, alagomeji Adekunle Yaba Lagos",Yaba
9175,900000,F3885,3 bedroom Flat / Apartment for rent Ifako-gbagada Gbagada Lagos,ifako Ifako Gbagada Gbagada Lagos,Gbagada
9176,1500000,F3884,3 bedroom Flat / Apartment for rent Phase 2 Gbagada Lagos,Phase 2 Estate Phase 2 Gbagada Lagos,Gbagada
9177,500000,F3882,1 bedroom mini flat Flat / Apartment for rent Akoka Yaba Lagos,akoka area Akoka Yaba Lagos,Yaba
9178,2500000,F3881,3 bedroom Duplex for rent LSDPC Maryland Estate Maryland Lagos,Tola Adawumi Estate Lsdpc Maryland Estate Maryland Lagos,Maryland
9179,450000,F3879,1 bedroom mini flat Flat / Apartment for rent Ogudu-Orike Ogudu Lagos,Barrack Estate Ogudu Orike Ogudu Lagos,Ogudu
9180,2500000,F3878,3 bedroom Flat / Apartment for rent Sangotedo Ajah Lagos,Sangotedo Ajah Lagos,Sangotedo
9181,200000,F3872,1 bedroom mini flat Flat / Apartment for rent Baruwa Ipaja Lagos,Peace Estate Baruwa Ipaja Lagos,Ipaja
9182,650000,F3869,3 bedroom Flat / Apartment for rent Iba- Igando Ikotun/Igando Lagos,Iba- Igando Ikotun Igando Lagos,Igando
9183,700000,F3867,2 bedroom Flat / Apartment for rent Satellite Town Amuwo Odofin Lagos,Liverpool Estate Satellite Town Amuwo-Odofin Lagos,Amuwo-Odofin
9184,1200000,"12,F3865",2 bedroom Flat / Apartment for rent Abraham adesanya estate Ajah Lagos,Abraham Adesanya Estate Ajah Lagos,Ajah
9185,2000000,F3863,4 bedroom House for rent Cooperative villa estate Badore Ajah Lagos,Pine court road Cooperative villa estate Badore Ajah Lagos,Ajah
9186,1500000,F3862,Commercial Property for rent Magodo Kosofe/Ikosi Lagos,Magodo Kosofe Ikosi Lagos,Kosofe
9187,800000,F3860,3 bedroom Flat / Apartment for rent Amuwo Odofin Amuwo Odofin Lagos,Prayer Estate Amuwo-Odofin Amuwo-Odofin Lagos,Amuwo-Odofin
9188,3500000,"140,F3857",Office Space for rent Ajao Estate Isolo Lagos,Ajao Estate Isolo Lagos,Isolo
9189,700000,F3856,Shop for rent Phase 2 Magodo Kosofe/Ikosi Lagos,Phase 2 Magodo Kosofe Ikosi Lagos,Kosofe
9190,600000,F3854,3 bedroom Flat / Apartment for rent Fadeyi Shomolu Lagos,off Ikorodu road Fadeyi Shomolu Lagos,Ikorodu
9191,500000,F3852,25.0 square meter Shop for rent Sura Shopping Complex Lagos Island Lagos Island Lagos,Simpson Street Sura Shopping Complex Lagos-Island Lagos-Island Lagos,Lagos-Island
9192,2000000,F3849,3 bedroom Duplex for rent Magodo Kosofe/Ikosi Lagos,Magodo Magodo Kosofe Ikosi Lagos,Kosofe
9193,130000,F3848,Self Contain for rent Ijesha Surulere Lagos,Johnson street Ijesha Surulere Lagos,Surulere
9194,600000,F3846,1 bedroom mini flat Flat / Apartment for rent Magodo Kosofe/Ikosi Lagos,Magodo Magodo Kosofe Ikosi Lagos,Kosofe
9195,8000000,F3844,3 bedroom Flat / Apartment for rent Victoria Island Extension Victoria Island Lagos,"Oniru, VI VI Extension VI Lagos",VI
9196,800000,F3838,3 bedroom Flat / Apartment for rent Akoka Yaba Lagos,Akoka Yaba Lagos,Yaba
9197,600000,F3835,3 bedroom Flat / Apartment for rent Bariga Shomolu Lagos,Bariga Shomolu Lagos,Bariga
9198,700000,F3831,3 bedroom Flat / Apartment for rent Fola Agoro Yaba Lagos,Fola Agoro Yaba Lagos,Yaba
9199,30000,F3827,Commercial Property for rent Mende Maryland Lagos,Adedotun Dina Crescent Mende Maryland Lagos,Maryland
9200,6000000,F3822,Flat / Apartment for rent Victoria Island Extension Victoria Island Lagos,Oniru estate VI Extension VI Lagos,VI
9201,1000000,F3818,3 bedroom Flat / Apartment for rent Fola Agoro Yaba Lagos,close to Yabatech Fola Agoro Yaba Lagos,Yaba
9202,1500000,F3816,3 bedroom Flat / Apartment for rent Sabo Yaba Lagos,Onike Sabo Yaba Lagos,Yaba
9203,5000000,F3808,3 bedroom Flat / Apartment for rent Victoria Island Extension Victoria Island Lagos,Oniru estate VI VI Extension VI Lagos,VI
9204,4000000,F3807,4 bedroom Flat / Apartment for rent Ikota Villa Estate Ikota Lekki Lagos,Ikota Villa Estate Ikota Lekki Lagos,Lekki
9205,1500000,F3805,5 bedroom Flat / Apartment for rent Aguda Surulere Lagos,Accala Street off Peace Estate Aguda Surulere Lagos,Surulere
9206,350000,F3804,1 bedroom mini flat Flat / Apartment for rent Fola Agoro Yaba Lagos,Fola Agoro Yaba Lagos,Yaba
9207,400000,F3802,1 bedroom mini flat Flat / Apartment for rent Akoka Yaba Lagos,akoka area Akoka Yaba Lagos,Yaba
9208,300000,F3801,Self Contain for rent Magodo-Shangisha Kosofe/Ikosi Lagos,Magodo Shangisha Magodo Shangisha Kosofe Ikosi Lagos,Kosofe
9209,300000,F3800,1 bedroom mini flat Flat / Apartment for rent Akoka Yaba Lagos,Afolabi Brown street Akoka Yaba Lagos,Yaba
9210,2000000,F0926,3 bedroom Flat / Apartment for rent BY CHERON DRIVE Agungi Lekki Lagos,LEKKI BY CHERON DRIVE Agungi Lekki Lagos,Lekki
9211,2000000,E9677,3 bedroom Flat / Apartment for rent BY CHEVRON Agungi Lekki Lagos,LEKKI BY CHEVRON Agungi Lekki Lagos,Lekki
9212,3000000,F3054,4 bedroom Duplex for rent BY CHEVRON Idado Lekki Lagos,LEKKI BY CHEVRON Idado Lekki Lagos,Lekki
9213,2500000,F3798,3 bedroom Flat / Apartment for rent Osapa london Lekki Lagos,Osapa London Road Osapa London Lekki Lagos,Lekki
9214,1100000,F3794,"Flat / Apartment for rent Ikota Villa Estate, Royalty Road Ikota Lekki Lagos","Ikota Villa Estate, Royalty Road Ikota Lekki Lagos",Lekki
9215,600000,F3793,1 bedroom mini flat Flat / Apartment for rent Sabo Yaba Lagos,Sabo Area Sabo Yaba Lagos,Yaba
9216,300000,F3790,1 bedroom mini flat Flat / Apartment for rent Awoyaya Ajah Lagos,Container Awoyaya Ajah Lagos,Ajah
9217,700000,F3789,2 bedroom Flat / Apartment for rent Iwaya Yaba Lagos,iwaya road Iwaya Yaba Lagos,Yaba
9218,1200000,F3788,"3 bedroom Flat / Apartment for rent Ikota Villa Estate, Royalty Road Ikota Lekki Lagos","Ikota Villa Estate, Royalty Road Ikota Lekki Lagos",Lekki
9219,3500000,F3787,"4 bedroom Flat / Apartment for rent by shoprite, Osapa london Lekki Lagos","LEkki by shoprite, Osapa London Lekki Lagos",Lekki
9220,3000000,F3302,4 bedroom Duplex for rent chevron Lekki Lagos,Chevy view estate Chevron Lekki Lagos,Lekki
9221,3000000,F3305,4 bedroom Duplex for rent chevron Lekki Lagos,Chevy view estate Chevron Lekki Lagos,Lekki
9222,3000000,F3779,4 bedroom Duplex for rent Idado Lekki Lagos,Idado Idado Lekki Lagos,Lekki
9223,5000000,F3778,4 bedroom Flat / Apartment for rent Adeola Odeku Victoria Island Lagos,Adeola Odeku Adeola Odeku VI Lagos,VI
9224,2000000,F3776,"2 bedroom House for rent by shoprite, Osapa london Lekki Lagos","Lekki by shoprite, Osapa London Lekki Lagos",Lekki
9225,3000000,F3773,4 bedroom Duplex for rent chevy view estate chevron Lekki Lagos,BY CHEVRON chevy view estate Chevron Lekki Lagos,Lekki
9226,2000000,F3772,3 bedroom Duplex for rent chevy view estate chevron Lekki Lagos,BY CHEVRON chevy view estate Chevron Lekki Lagos,Lekki
9227,5000000,F3771,5 bedroom Duplex for rent chevy view estate Idado Lekki Lagos,Chevy view estate chevy view estate Idado Lekki Lagos,Lekki
9228,2500000,F3770,3 bedroom Duplex for rent Wemabod Estate Obafemi Awolowo Way Ikeja Lagos,Eleruwa street Wemabod Estate Obafemi Awolowo Way Ikeja Lagos,Ikeja
9229,900000,F3763,3 bedroom Flat / Apartment for rent Ifako-gbagada Gbagada Lagos,Ifako Gbagada Ifako Gbagada Gbagada Lagos,Gbagada
9230,1500000,F3762,3 bedroom Flat / Apartment for rent Phase 2 Gbagada Lagos,close to Gbagada Phase 2 Estate Phase 2 Gbagada Lagos,Gbagada
9231,500000,F3761,1 bedroom mini flat Flat / Apartment for rent Akoka Yaba Lagos,Akoka Akoka Yaba Lagos,Yaba
9232,200000,F3760,Self Contain for rent Fola Agoro Yaba Lagos,Fola Agoro Fola Agoro Yaba Lagos,Yaba
9233,2000000,F3746,4 bedroom Duplex for rent Ocean Bay Esate chevron Lekki Lagos,Sateru Lane Ocean Bay Esate Chevron Lekki Lagos,Lekki
9234,1300000,F3740,4 bedroom Duplex for rent Demurin Alapere Kosofe/Ikosi Lagos,Bakare Makinde Demurin Alapere Kosofe Ikosi Lagos,Alapere
9235,1500000,F3729,3 bedroom Flat / Apartment for rent Igbo-Efon Igbo-efon Lekki Lagos,Nicole Balogun beside Bedmate furniture. Igbo-Efon Igbo Efon Lekki Lagos,Lekki
9236,300000,F3728,2 bedroom Flat / Apartment for rent Egbeda Alimosho Lagos,New London Baruwa Ipaja Lagos Egbeda Alimosho Lagos,Ipaja
9237,8000000,F3725,Office Space for rent Awoyaya Ajah Lagos,After Coscharis and Greensping School Awoyaya Ajah Lagos,Ajah
9238,2000000,F3723,"4 bedroom Duplex for rent Ikota Estate, Ikota Lekki Lagos","Ikota Estate, Ikota Lekki Lagos",Lekki
9239,1400000,F3722,3 bedroom Duplex for rent Sangotedo Ajah Lagos,Sangotedo Ajah Lagos,Sangotedo
9240,600000,F3720,3 bedroom Flat / Apartment for rent Ockland estate Sangotedo Ajah Lagos,Ockland estate Sangotedo Ajah Lagos,Sangotedo
9241,3500000,F3719,"5 bedroom Duplex for rent Chevy View Estate, chevron Lekki Lagos","Chevy View Estate, Chevron Lekki Lagos",Lekki
9242,700000,F3718,3 bedroom Flat / Apartment for rent Hammed Bus Stop Badore Ajah Lagos,Hammed Bus Stop Badore Ajah Lagos,Ajah
9243,550000,F3714,2 bedroom Flat / Apartment for rent Seaside Estate Badore Ajah Lagos,Seaside Estate Badore Ajah Lagos,Ajah
