,Price,Pid,Property_name,Address,Neighboorhood
9143,11000000,E3913,Land for sale Majek Sangotedo Lagos,Madam ade street Majek Sangotedo Lagos,Sangotedo
9144,230000000,E3885,5 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,lekki phase 1 Lekki Phase 1 Lekki Lagos,Lekki
9145,50000000,E3912,4 bedroom Duplex for sale Agungi Lekki Lagos,Agungi Agungi Lekki Lagos,Lekki
9146,5000000,E1220,Land for sale Abijo Ajah Lagos,Abijo GRA Abijo Ajah Lagos,Ajah
9147,16000000,E3893,Land for sale Terra annex estate Sangotedo Ajah Lagos,chief Israel Udo street Terra annex estate Sangotedo Ajah Lagos,Sangotedo
9148,3000000,E3890,Land for sale Eleranigbe Ibeju-Lekki Lagos,Eleko Eleranigbe Ibeju-Lekki Lagos,Ibeju-Lekki
9149,55000000,E3882,4 bedroom House for sale chevron Lekki Lagos,chevy view estate Chevron Lekki Lagos,Lekki
9150,80000000,E3883,6 bedroom Duplex for sale Magodo Isheri Ojodu Lagos,obafemi omowaye Magodo Isheri Ojodu Lagos,Ojo
9151,3000000,D8869,Land for sale Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
9152,3500000,D9204,600.0 square meter Land for sale Free Trade Zone Ibeju-Lekki Lagos,lekki trade zone Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
9153,43000000,D9489,3 bedroom Flat / Apartment for sale Lekki Phase 1 Lekki Lagos,Off Freedom way Lekki Phase 1 Lekki Lagos,Lekki
9154,65000000,E3872,5 bedroom Duplex for sale Alagomeji Yaba Lagos,Jacob mews estate Alagomeji Yaba Lagos,Yaba
9155,120000000,E3871,5 bedroom Duplex for sale V.G.C Lekki Lagos,V.G.C V.g.c Lekki Lagos,Lekki
9156,10000000,E0625,600.0 square meter Land for sale Lagos Business School Off Lekki-Epe Expressway Ajah Lagos,Oko-Ado Lagos Business School Off Lekki Epe Expressway Ajah Lagos,Lekki
9157,3000000,E1570,648.0 square meter Land for sale Oshoroko Free Trade Zone Ibeju-Lekki Lagos,Cherrywood Drive Oshoroko Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
9158,90000000,E3869,3 bedroom Flat / Apartment for sale Sangotedo Ajah Lagos,Farmville estate Sangotedo Ajah Lagos,Sangotedo
9159,27000000,E3868,3 bedroom Bungalow for sale Abraham adesanya estate Ajah Lagos,Abraham adesanya estate Abraham Adesanya Estate Ajah Lagos,Ajah
9160,18000000,E3865,3 bedroom Flat / Apartment for sale Akoka Yaba Lagos,Akoka Akoka Yaba Lagos,Yaba
9161,240000000,E3847,4 bedroom House for sale Ikoyi S.W Ikoyi Lagos,Ikoyi Ikoyi S.w Ikoyi Lagos,Ikoyi
9162,11000000,E3855,2 bedroom Land for sale Satellite Town Amuwo Odofin Lagos,jovinite avenue Satellite Town Amuwo-Odofin Lagos,Amuwo-Odofin
9163,90000000,E3853,Flat / Apartment for sale Satellite Town Amuwo Odofin Lagos,deport road Satellite Town Amuwo-Odofin Lagos,Amuwo-Odofin
9164,35000000,E3846,Commercial Property for sale Satellite Town Amuwo Odofin Lagos,deport road Satellite Town Amuwo-Odofin Lagos,Amuwo-Odofin
9165,45000000,E3842,5 bedroom Duplex for sale Satellite Town Amuwo Odofin Lagos,deport road Satellite Town Amuwo-Odofin Lagos,Amuwo-Odofin
9166,450000000,"36,E3829",Commercial Property for sale Apapa road Apapa Lagos,marwa road Apapa Road Apapa Lagos,Apapa
9167,42500000,E3311,4 bedroom Duplex for sale Peninsula Garden Estate Sangotedo Ajah Lagos,Barksia Street Peninsula Garden Estate Sangotedo Ajah Lagos,Sangotedo
9168,48000000,E3268,4 bedroom Duplex for sale Osapa london Lekki Lagos,osapa london lekki Osapa London Lekki Lagos,Lekki
9169,160000000,E3826,5 bedroom Duplex for sale Omole phase 1 Ogba Lagos,Omole Phase 1 Omole Phase 1 Ogba Lagos,Ogba
9170,19000000,E3820,3 bedroom Flat / Apartment for sale agege motor road Oko oba Agege Lagos,agege motor road agege motor road Oko Oba Agege Lagos,Agege
9171,12000000,B3766,3 bedroom Bungalow for sale Ikorodu Ikorodu Ikorodu Lagos,"Igbo Oluwo Estate, Ikorodu, Lagos Ikorodu Ikorodu Ikorodu Lagos",Ikorodu
9172,5000000,B3767,3 bedroom Bungalow for sale Ikorodu Ikorodu Ikorodu Lagos,"Igbo Oluwo Estate, Ikorodu, Lagos Ikorodu Ikorodu Ikorodu Lagos",Ikorodu
9173,350000000,"2500,E3803",Commercial Property for sale Aguda(Ogba) Ogba Lagos,Dideolu street Aguda(ogba) Ogba Lagos,Ogba
9174,16500000,B3683,3 bedroom Bungalow for sale Beach Road Ebute Ikorodu Ikorodu Ikorodu Lagos,Ebute Beach Road Ebute Ikorodu Ikorodu Ikorodu Lagos,Ikorodu
9175,16000000,B3688,5 bedroom Bungalow for sale Ikorodu Shagamu Road Ikorod Ikorodu Ikorodu Lagos,Jubile Estate Ikorodu Lagos Ikorodu Shagamu Road Ikorod Ikorodu Ikorodu Lagos,Ikorodu
9176,6000000,B3691,3 bedroom Bungalow for sale Bayeku Ikorodu Ikorodu Ikorodu Lagos,Bayeku Bayeku Ikorodu Ikorodu Ikorodu Lagos,Ikorodu
9177,40000000,B3714,4 bedroom Duplex for sale Itire Surulere Lagos,"No 45a Anjorin Street, off Itire Road, Surulere, Lagos Itire Surulere Lagos",Surulere
9178,55000000,B3611,5 bedroom House for sale Magodo Phase 1 Magodo Isheri Ojodu Lagos,Gateway Zone Magodo Phase 1 Magodo Isheri Ojodu Lagos,Ojo
9179,8500000,E3797,Land for sale Baruwa Ipaja Lagos,Progress Estate Baruwa Ipaja Lagos,Ipaja
9180,8000000,E3795,4 bedroom Duplex for sale Ipaja Ipaja Lagos,command Ipaja Ipaja Lagos,Ipaja
9181,23000000,E3312,Bungalow for sale Igbogbo Ikorodu Lagos,Homat Igbogbo Ikorodu Lagos,Ikorodu
9182,100000000,"22,E3790",Commercial Property for sale Abaranje Ikotun/Igando Lagos,Abaranje Abaranje Ikotun Igando Lagos,Igando
9183,60000000,E3787,4 bedroom Duplex for sale Magodo Kosofe/Ikosi Lagos,Magodo Kosofe Ikosi Lagos,Kosofe
9184,14000000,E3785,3 bedroom Bungalow for sale Majek Sangotedo Lagos,"Dominion onward homes, opposite fara park Majek Sangotedo Lagos",Sangotedo
9185,90000000,E3782,2 bedroom Flat / Apartment for sale Sangotedo Ajah Lagos,Farmville estate Sangotedo Ajah Lagos,Sangotedo
9186,27000000,E3780,3 bedroom Bungalow for sale Abraham adesanya estate Ajah Lagos,Abraham Adesanya estate Abraham Adesanya Estate Ajah Lagos,Ajah
9187,20000000,E3777,Land for sale Ikorodu Ikorodu Lagos,Majidun beside giant oil filling station Ikorodu Ikorodu Lagos,Ikorodu
9188,18000000,E3774,3 bedroom Flat / Apartment for sale Akoka Yaba Lagos,Akoka Akoka Yaba Lagos,Yaba
9189,28000000,E3775,690.0 square meter Land for sale Alapere Kosofe/Ikosi Lagos,Kazeem street Alapere Kosofe Ikosi Lagos,Alapere
9190,70000000,E3771,670.0 square meter Land for sale Magodo-Shangisha Kosofe/Ikosi Lagos,Magodo shangisha Magodo Shangisha Kosofe Ikosi Lagos,Kosofe
9191,50000000,E3770,3 bedroom Duplex for sale Berger Ojodu Lagos,Ojodu Estate Berger Ojodu Lagos,Ojo
9192,100000000,E3769,Land for sale Ikorodu Ikorodu Lagos,Valley view estate Ikorodu Ikorodu Lagos,Ikorodu
9193,140000000,E3767,1300.0 square meter Land for sale Magodo Kosofe/Ikosi Lagos,Magodo shangisha Magodo Kosofe Ikosi Lagos,Kosofe
9194,35850000,E3418,3 bedroom Duplex for sale Ikota Villa Estate(Behind Mega Chicken) Ikota Lekki Lagos,Off Road 2 Ikota Villa Estate(Behind Mega Chicken) Ikota Lekki Lagos,Lekki
9195,40500000,E3437,4 bedroom Duplex for sale Ikota Villa Estate Behind Mega Chicken Ikota Lekki Lagos,Off Road 2 Ikota Villa Estate Behind Mega Chicken Ikota Lekki Lagos,Lekki
9196,120000000,E3765,500.0 square meter Land for sale Magodo-Shangisha Kosofe/Ikosi Lagos,Magodo shangisha Magodo Shangisha Kosofe Ikosi Lagos,Kosofe
9197,1300000,E3748,Land for sale LaCampaigne Tropicana Ibeju-Lekki Lagos,Ibeju Lacampaigne Tropicana Ibeju-Lekki Lagos,Ibeju-Lekki
9198,700000,E3747,Land for sale Agbowa Ikorodu Ikorodu Lagos,Agbowa Agbowa Ikorodu Ikorodu Lagos,Ikorodu
9199,700000,E3746,Land for sale Some kilometers from dangote refinery Free Trade Zone Ibeju-Lekki Lagos,Ibeju lekki Some kilometers from dangote refinery Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
9200,3000000,E2777,Land for sale Lekki-Epe Free Trade Zone Ibeju-Lekki Lagos, Lekki-Epe Lekki-Epe Free Trade Zone Ibeju-Lekki Lagos,Lekki
9201,2000000,E2779,648.0 square meter Land for sale Eleranigbe Eleranigbe Ibeju-Lekki Lagos,Eleranigbe Eleranigbe Eleranigbe Ibeju-Lekki Lagos,Ibeju-Lekki
9202,70000000,E3719,4 bedroom House for sale GRA Magodo-Shangisha Kosofe/Ikosi Lagos,Basheer Shitu GRA Magodo Shangisha Kosofe Ikosi Lagos,Kosofe
9203,70000000,E3720,3 bedroom Flat / Apartment for sale Toyin street Ikeja Lagos,Ezekiel Street Toyin Street Ikeja Lagos,Ikeja
9204,600000,E3690,2100.0 square meter Office Space for sale CBD Alausa Ikeja Lagos,CIPM CBD Alausa Ikeja Lagos,Ikeja
9205,300000000,E3702,5 bedroom Duplex for sale Four point residence Ikeja GRA Ikeja Lagos,"Four point residence, GRA Four point residence Ikeja Gra Ikeja Lagos",Ikeja
9206,45000000,E3701,"4 bedroom Duplex for sale Lekki-Epe Expressway, Lekki Phase 2 Lekki Lagos","Lekki-Epe Expressway, Lekki Phase 2 Lekki Lagos",Lekki
9207,85000000,E3287,5 bedroom Duplex for sale omole phase1 Omole phase 1 Ogba Lagos,omole phase1 omole phase1 Omole Phase 1 Ogba Lagos,Ogba
9208,20000000,E3309,1300.0 square meter Land for sale Akinson Ebute Ikorodu Lagos,"Lagoonview Estate,along Ebute-Ibeshe Akinson Ebute Ikorodu Lagos",Ikorodu
9209,36000000,E3689,3 bedroom Flat / Apartment for sale Oworonshoki Gbagada Lagos,oworo Oworonshoki Gbagada Lagos,Gbagada
9210,42000000,E3313,4 bedroom House for sale Peninsula Garden Estate Sangotedo Ajah Lagos,Freesia Street Peninsula Garden Estate Sangotedo Ajah Lagos,Sangotedo
9211,30000000,E3684,"4 bedroom Duplex for sale By Salem Bus-stop, Lekki-Epe Expressway, Lekki Phase 2 Lekki Lagos","By Salem Bus-stop, Lekki-Epe Expressway, Lekki Phase 2 Lekki Lagos",Lekki
9212,850000,E3682,648.0 square meter Land for sale IMOTA Ikorodu Ikorodu Lagos, IMOTA IMOTA Ikorodu Ikorodu Lagos,Ikorodu
9213,45000000,E3676,"4 bedroom Duplex for sale Salem Bus-stop, Lekki-Epe Expressway, Lekki Phase 2 Lekki Lagos","Salem Bus-stop, Lekki-Epe Expressway, Lekki Phase 2 Lekki Lagos",Lekki
9214,3000000,E3675,Land for sale Free Trade Zone Ibeju-Lekki Lagos,Lekki royal gardens oshoroko Free Trade Zone Ibeju-Lekki Lagos,Lekki
9215,3500000,E3672,Land for sale Sangotedo Ajah Lagos,Star gardens Sangotedo Ajah Lagos,Sangotedo
9216,60000000,E3326,3 bedroom Flat / Apartment for sale Shagisha Magodo-Shangisha Kosofe/Ikosi Lagos,Martins Shagisha Magodo Shangisha Kosofe Ikosi Lagos,Kosofe
9217,55000000,E3327,8 bedroom Flat / Apartment for sale Shomolu Shomolu Shomolu Lagos,Adifase Street Shomolu Shomolu Shomolu Lagos,Shomolu
9218,1000000,E3669,Land for sale LaCampaigne Tropicana Ibeju-Lekki Lagos,Eden view estate imdu Lacampaigne Tropicana Ibeju-Lekki Lagos,Ibeju-Lekki
9219,2000000,E3666,Land for sale Free Trade Zone Ibeju-Lekki Lagos,Wolverton courts Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
9220,400000000,E3661,Land for sale Oshodi Expressway Oshodi Lagos,Along oshodi isolo Oshodi Expressway Oshodi Lagos,Oshodi
9221,120000000,E3516,2000.0 square meter Land for sale wasimi Shonibare Estate Maryland Lagos,Wasimi wasimi Shonibare Estate Maryland Lagos,Maryland
9222,45000000,E3524,2 bedroom Flat / Apartment for sale Beside Vedic selfcare hospital Lekki Phase 1 Lekki Lagos,Baderinwa Alabi Street Beside Vedic selfcare hospital Lekki Phase 1 Lekki Lagos,Lekki
9223,590000000,E3540,6 bedroom Duplex for sale Jakande Lekki Lagos,"nicon town estate, lekki Jakande Lekki Lagos",Lekki
9224,155000000,E3543,5 bedroom Duplex for sale Adeniyi Jones Ikeja Lagos,adeniyi Adeniyi Jones Ikeja Lagos,Ikeja
9225,50000000,E3606,4 bedroom Duplex for sale Magodo Isheri Ojodu Lagos,doregas folarin drive Magodo Isheri Ojodu Lagos,Ojo
9226,40000000,E3617,5 bedroom Duplex for sale Magodo Phase 1 Magodo Isheri Ojodu Lagos,MAGODO PHASE 1 Magodo Phase 1 Magodo Isheri Ojodu Lagos,Ojo
9227,75000000,E3632,3 bedroom Flat / Apartment for sale 1004 Victoria Island Lagos,Ozumba Nbadiwe 1004 VI Lagos,VI
9228,50000000,E3622,3 bedroom Flat / Apartment for sale Yakoyo/Alagbole Ojodu Lagos,Lanre Odubote Street. Progressive Estate. Yakoyo Alagbole Ojodu Lagos,Ojo
9229,45000000,"450,E3626",450.0 square meter Land for sale victory park estate Jakande Lekki Lagos,victory park estate Osapa London Lekki victory park estate Jakande Lekki Lagos,Lekki
9230,37000000,E3487,4 bedroom Duplex for sale Orchid road chevron Lekki Lagos,orchid road lekki Orchid road Chevron Lekki Lagos,Lekki
9231,50000000,E3486,4 bedroom Duplex for sale Royal Garden Estate Off Lekki-Epe Expressway Ajah Lagos,Ajah Roundabout Royal Garden Estate Off Lekki Epe Expressway Ajah Lagos,Ajah
9232,3000000,"648,E3469",648.0 square meter Land for sale Free Trade Zone Ibeju-Lekki Lagos,peniel coast garden Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
9233,15000000,E3479,3 bedroom Duplex for sale Lekki Gardens estate Ajah Lagos,"phase 5, lekki gardens Lekki Gardens Estate Ajah Lagos",Lekki
9234,40000000,E3569,3 bedroom Duplex for sale Obanikoro Shomolu Lagos,off Ikorodu expressway Obanikoro Shomolu Lagos,Ikorodu
9235,100000000,E3567,5 bedroom Duplex for sale Magodo Isheri Ojodu Lagos,Farauk Absobar drive Magodo Isheri Ojodu Lagos,Ojo
9236,7000000,E3560,Land for sale Ipaja Ipaja Lagos,Boystown Ipaja Ipaja Lagos,Ipaja
9237,21000000,E3555,Land for sale Ojokoro Abule Egba Lagos,"Abule iroko, near ologogoro Ojokoro Abule-Egba Lagos",Ojo
9238,75000000,E2657,4 bedroom Duplex for sale Teslim Elias Ahmadu Bello Way Victoria Island Lagos,Teslim Elias Teslim Elias Ahmadu Bello Way VI Lagos,VI
9239,280000000,E2659,2 bedroom Flat / Apartment for sale Sunbo Jibowu Ikoyi S.W Ikoyi Lagos,Sunbo Jibowu Sunbo Jibowu Ikoyi S.w Ikoyi Lagos,Ikoyi
9240,34000000,E3521,3 bedroom Duplex for sale Western Court Ebute Metta Yaba Lagos,Custain Roundabout Western Court Ebute Metta Yaba Lagos,Yaba
9241,30000000,E3511,"3 bedroom Flat / Apartment for sale Salem Bus-stop, After 4th Roundabout, Lekki Phase 2 Lekki Lagos","Salem Bus-stop, After 4th Roundabout, Lekki Phase 2 Lekki Lagos",Lekki
9242,1500000,E3508,Land for sale Agbowa Ikorodu Ikorodu Lagos,Agbowa Agbowa Ikorodu Ikorodu Lagos,Ikorodu
9243,15000000,"400,E3501",400.0 square meter Land for sale Ogudu Ogudu Lagos,lagoon Estate Ogudu Ogudu Lagos,Ogudu
9244,950000,"19,E3497",Shop for sale Tejuosho Yaba Lagos,Tejuosho Tejuosho Yaba Lagos,Yaba
9245,15000000,E3495,1300.0 square meter Land for sale Olu odo Ebute Ikorodu Lagos,behind Olugbuwa Estate Olu odo Ebute Ikorodu Lagos,Ikorodu
9246,80000000,"10,E3476","4 bedroom Duplex for sale Lekki-Epe Expressway, Lekki Phase 2 Lekki Lagos","Lekki-Epe Expressway, Lekki Phase 2 Lekki Lagos",Lekki
9247,60000000,E3328,3 bedroom Flat / Apartment for sale Ago palace Okota Lagos,Ago Palace Ago Palace Okota Lagos,Okota
9248,60000000,E3329,3 bedroom Flat / Apartment for sale Aguda Surulere Lagos,Odogbolu Street Aguda Surulere Lagos,Surulere
9249,150000000,"10,E3331",10 bedroom Commercial Property for sale Anthony Kosofe Kosofe/Ikosi Lagos,"Oyedele Ogunniyi street, Off Newcastle Hotel Anthony Kosofe Kosofe Ikosi Lagos",Kosofe
9250,8500000,E3472,Land for sale Baruwa Ipaja Lagos,New London Estate Baruwa Ipaja Lagos,Ipaja
9251,36000000,E3450,4 bedroom House for sale Ikota Lekki Lagos,ikota villa estate Ikota Lekki Lagos,Lekki
9252,1000000,E3429,Land for sale Free Trade Zone Ibeju-Lekki Lagos,Orofun Eleko Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
9253,13000000,E3408,3 bedroom Flat / Apartment for sale Agege iju Rd Iju Agege Lagos,Iju-Ishaga axis Agege iju Rd Iju Agege Lagos,Agege
9254,100000000,E3401,3 bedroom Flat / Apartment for sale Allen Avenue Ikeja Lagos,Gbemisola street off allen avenue Allen Avenue Ikeja Lagos,Ikeja
9255,60000000,E3396,3 bedroom Flat / Apartment for sale Bariga Shomolu Lagos,kusa street before ladilak Bariga Shomolu Lagos,Bariga
9256,55000000,E3392,3 bedroom Flat / Apartment for sale Aguda Surulere Lagos,Adegunwa Street off Adetola street Aguda Surulere Lagos,Surulere
9257,60000000,E3390,3 bedroom Flat / Apartment for sale Aguda Surulere Lagos,Off Thomas Animashaun Aguda Surulere Lagos,Surulere
9258,70000000,E3380,5 bedroom Duplex for sale Phase 2 Gbagada Lagos,phase 2 Phase 2 Gbagada Lagos,Gbagada
9259,58000000,E3428,3 bedroom Flat / Apartment for sale Magodo-Shangisha Kosofe/Ikosi Lagos,Shangisha Magodo Shangisha Kosofe Ikosi Lagos,Kosofe
9260,50000000,E3427,4 bedroom Duplex for sale Ikota Lekki Lagos,Ikota Villa estate Ikota Lekki Lagos,Lekki
9261,46000000,E3425,3 bedroom Bungalow for sale Lekki Phase 2 Lekki Lagos,Lekki Phase 2 Lekki Phase 2 Lekki Lagos,Lekki
9262,200000000,E3423,5 bedroom Duplex for sale Awolowo Road Ikoyi Lagos,Awolowo Road Ikoyi Lagos,Ikoyi
9263,90000000,E3422,5 bedroom Duplex for sale Festac Amuwo Odofin Lagos,Festac Festac Amuwo-Odofin Lagos,Amuwo-Odofin
9264,30000000,E3421,3 bedroom Duplex for sale Ikorodu Ikorodu Lagos,Gberigbe Ikorodu Ikorodu Lagos,Ikorodu
9265,32000000,E3419,3 bedroom Flat / Apartment for sale Lekki Phase 1 Lekki Lagos,Jacob Lekki Phase 1 Lekki Lagos,Lekki
9266,120000000,"560,27,E3417",4 bedroom House for sale Victoria Island Extension Victoria Island Lagos,Mabogunje street VI Extension VI Lagos,VI
9267,100000000,"10,E2655",3 bedroom Flat / Apartment for sale Old Ikoyi Ikoyi Lagos,Probyn Road Old Ikoyi Ikoyi Lagos,Ikoyi
9268,25000000,E3405,Land for sale Victory Park Estate Thomas estate Ajah Lagos,Victory Park Estate Victory Park Estate Thomas Estate Ajah Lagos,Ajah
9269,50000000,E3373,3 bedroom Flat / Apartment for sale lekki phase1 Ikate Lekki Lagos,"Primewaterview gardens 2, off freedom way, lekki phase 1 lekki phase1 Ikate Lekki Lagos",Lekki
9270,600000,E3375,Commercial Property for sale Awoyaya Ajah Lagos,Awoyaya Awoyaya Ajah Lagos,Ajah
9271,27500000,E3366,3 bedroom Duplex for sale Ikota Lekki Lagos,Ikota Ikota Lekki Lagos,Lekki
9272,65000000,E3374,4 bedroom Duplex for sale Ikate Lekki Lagos,Ikate Ikate Lekki Lagos,Lekki
9273,85000000,E3325,5 bedroom Duplex for sale Ramat Ogudu GRA Ogudu Lagos,Crescent Ramat Ogudu Gra Ogudu Lagos,Ogudu
9274,3500000,E3317,650.0 square meter Land for sale Akodo Free Trade Zone Ibeju-Lekki Lagos,Eleko Akodo Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
9275,1300,E3285,60000.0 square meter Land for sale Victoria Island Lagos Island Lagos Island Lagos,Eko Atlantic VI Lagos-Island Lagos-Island Lagos,VI
9276,6000000,E3275,450.0 square meter Land for sale Lakowe Golf and country Lakowe Ajah Lagos,Lakowe Golf Lakowe Golf and country Lakowe Ajah Lagos,Ajah
9277,80000000,E3266,Land for sale Ladipo Shogunle Oshodi Lagos,Along Agege Motor Road Ladipo Shogunle Oshodi Lagos,Agege
9278,15000000,E2658,3 bedroom Bungalow for sale Jakande Estate Oke-Afa Isolo Lagos,Bungalow Jakande Estate Oke Afa Isolo Lagos,Isolo
9279,100000000,E3195,36500.0 square meter Land for sale Victoria Island Lagos Island Lagos Island Lagos,Tiamiyu savage VI Lagos-Island Lagos-Island Lagos,VI
9280,1500000,E3202,648.0 square meter Land for sale Ikorodu Ikorodu Lagos,Agbowa Ikorodu Ikorodu Lagos,Ikorodu
9281,1500000,E3204,648.0 square meter Land for sale Ikorodu Ikorodu Lagos,Agbowa Ikorodu Ikorodu Lagos,Ikorodu
9282,1500000,E3230,Land for sale Agbowa Ikorodu Ikorodu Lagos,Agbowa Agbowa Ikorodu Ikorodu Lagos,Ikorodu
9283,110000000,E3192,5 bedroom Duplex for sale olawale kadiri street Ikeja GRA Ikeja Lagos,off wemco around alausa shoprite olawale kadiri street Ikeja Gra Ikeja Lagos,Ikeja
9284,600000000,E3184,4 bedroom Duplex for sale Oniru Victoria Island Extension Victoria Island Lagos,Ihuntayi Oniru VI Extension VI Lagos,VI
9285,140000000,E3183,4 bedroom Duplex for sale Parkview Estate Ikoyi Lagos,parkview estate ikoyi Parkview Estate Ikoyi Lagos,Ikoyi
9286,800000,E3188,3000.0 square meter Land for sale LaCampaigne Tropicana Ibeju-Lekki Lagos,royal gardens estate Lacampaigne Tropicana Ibeju-Lekki Lagos,Ibeju-Lekki
9287,300000000,E3163,5 bedroom Duplex for sale Parkview Estate Ikoyi Lagos,parkview estate ikoyi Parkview Estate Ikoyi Lagos,Ikoyi
9288,150000000,E3178,3 bedroom Flat / Apartment for sale Thomas estate Ajah Lagos,Thomas Estate Ajah Lagos,Ajah
9289,65000000,E3170,3 bedroom Duplex for sale Victoria Island Extension Victoria Island Lagos,elegba victoria island lagos VI Extension VI Lagos,VI
9290,170000000,E3104,2 bedroom Flat / Apartment for sale Lekki Phase 1 Lekki Lagos,awkuzu str Lekki Phase 1 Lekki Lagos,Lekki
9291,36000000,E3105,3 bedroom Flat / Apartment for sale araromi Agungi Lekki Lagos,agungi araromi Agungi Lekki Lagos,Lekki
9292,13500000,B4310,3 bedroom Flat / Apartment for sale Lakeview Estate Amuwo Odofin Amuwo Odofin Lagos,Lakeview Estate Lakeview Estate Amuwo-Odofin Amuwo-Odofin Lagos,Amuwo-Odofin
9293,50000000,E3147,4 bedroom House for sale ocean bay estate Lekki Phase 2 Lekki Lagos,Orchid/Lafiaji road ocean bay estate Lekki Phase 2 Lekki Lagos,Lekki
9294,380000000,C2899,4 bedroom Office Space for sale Kofo Abayomi Victoria Island Lagos,"Kofo Abayomi street, victoria island Kofo Abayomi VI Lagos",VI
9295,190000000,E3118,5 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,awkuzu str Lekki Phase 1 Lekki Lagos,Lekki
9296,850000000,E3129,3 bedroom Commercial Property for sale Victoria Island Lagos Island Lagos Island Lagos,Olosa Street VI Lagos-Island Lagos-Island Lagos,VI
9297,65000000,E3128,3 bedroom House for sale Thomas estate Ajah Lagos,Thomas Estate Ajah Lagos,Ajah
9298,30000000,E3120,2 bedroom Flat / Apartment for sale Igbo-efon Lekki Lagos,Salk lake estate Igbo Efon Lekki Lagos,Lekki
9299,150000000,E3117,Land for sale Ketu Kosofe/Ikosi Lagos,Ikorodu Road Ketu Kosofe Ikosi Lagos,Ikorodu
9300,160000000,E3102,1 bedroom mini flat Flat / Apartment for sale Lekki Phase 1 Lekki Lagos,Emma Abimbola Str Lekki Phase 1 Lekki Lagos,Lekki
9301,165000000,C4932,4 bedroom Duplex for sale lekki 1 Lekki Phase 1 Lekki Lagos,Lekki phase 1 lekki 1 Lekki Phase 1 Lekki Lagos,Lekki
9302,190000000,C4934,5 bedroom Duplex for sale lekki 1 Lekki Phase 1 Lekki Lagos,Lekki phase 1 lekki 1 Lekki Phase 1 Lekki Lagos,Lekki
9303,1000000,C6468,Land for sale Mowe Berger Ojodu Lagos,Beside Redemption Camp Mowe Berger Ojodu Lagos,Ojo
9304,1500000,C6473,Land for sale Agbara Festac Amuwo Odofin Lagos,Along Agbara Industrial Estate Axis Agbara- Igbesa Town Agbara Festac Amuwo-Odofin Lagos,Amuwo-Odofin
9305,2000000,C6486,Land for sale agbara-igbesa town Festac Amuwo Odofin Lagos,Along Agbara Industrial Estate agbara-igbesa town Festac Amuwo-Odofin Lagos,Amuwo-Odofin
9306,30000000,E3086,3 bedroom Duplex for sale Lekki chevron Lekki Lagos,Victoria Crest Estate Lekki Chevron Lekki Lagos,Lekki
9307,14900000,C7932,2 bedroom Flat / Apartment for sale Sangotedo Monastery road Sangotedo Lagos,cardinal olubunmi okojie road Sangotedo Monastery Road Sangotedo Lagos,Sangotedo
9308,14000000,E3089,3 bedroom Bungalow for sale Baruwa Ipaja Lagos,Progress estate Baruwa Ipaja Lagos,Ipaja
9309,18000000,D3417,8 bedroom House for sale Iyana Ipaja Ipaja Lagos,Federal Low Cost Housing Estate Iyana Ipaja Ipaja Lagos,Ipaja
9310,200000000,E3074,4 bedroom House for sale Parkview Estate Ikoyi Lagos,parkview estate ikoyi Parkview Estate Ikoyi Lagos,Ikoyi
9311,55000000,E3071,Land for sale Oke-Afa Isolo Lagos,Along isheri road jakande estate Oke Afa Isolo Lagos,Isolo
9312,60000000,E3080,3 bedroom Flat / Apartment for sale Aguda Surulere Lagos,Aguda Aguda Surulere Lagos,Surulere
9313,250000000,"891,E3077",5 bedroom Duplex for sale Parkview Estate Ikoyi Lagos,close to Parkview estate Parkview Estate Ikoyi Lagos,Ikoyi
9314,85000000,E3053,5 bedroom House for sale Osapa london Lekki Lagos,osapa london lekki Osapa London Lekki Lagos,Lekki
9315,60000000,E3058,4 bedroom House for sale Ikota Lekki Lagos,lekky county homes Ikota Lekki Lagos,Lekki
9316,75000000,E3066,7 bedroom Flat / Apartment for sale Ogudu GRA Ogudu Lagos,Ogudu Gra Ogudu Lagos,Ogudu
9317,40000000,E3054,Duplex for sale Agric Ikorodu Lagos,Agric area Agric Ikorodu Lagos,Ikorodu
9318,20000000,E3052,Land for sale Agric Ikorodu Lagos,Agric area Agric Ikorodu Lagos,Ikorodu
9319,150000000,E3037,4 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,off admiralty way lekki Lekki Phase 1 Lekki Lagos,Lekki
9320,1000000000,"10,E3035",Land for sale Okokomaiko Ojo Lagos,afromedia junction Okokomaiko Ojo Lagos,Ojo
9321,185000000,E3034,650.0 square meter Office Space for sale Lekki Phase 1 Lekki Lagos,off admiralty way lekki Lekki Phase 1 Lekki Lagos,Lekki
